timestamp_utc,price_eur_per_mwh,price_eur_per_kwh,currency,unit,timestamp_europe_amsterdam
2024-06-21 17:00:00+00:00,109.56,0.10956,EUR,MWH,2024-06-21 19:00:00+02:00
2024-06-21 18:00:00+00:00,112.0,0.112,EUR,MWH,2024-06-21 20:00:00+02:00
2024-06-21 19:00:00+00:00,105.53,0.10553,EUR,MWH,2024-06-21 21:00:00+02:00
2024-06-21 20:00:00+00:00,96.3,0.0963,EUR,MWH,2024-06-21 22:00:00+02:00
2024-06-21 21:00:00+00:00,82.69,0.08269,EUR,MWH,2024-06-21 23:00:00+02:00
2024-06-21 22:00:00+00:00,80.78,0.08078,EUR,MWH,2024-06-22 00:00:00+02:00
2024-06-21 23:00:00+00:00,70.87,0.07087,EUR,MWH,2024-06-22 01:00:00+02:00
2024-06-22 00:00:00+00:00,61.8,0.061799999999999994,EUR,MWH,2024-06-22 02:00:00+02:00
2024-06-22 01:00:00+00:00,50.5,0.0505,EUR,MWH,2024-06-22 03:00:00+02:00
2024-06-22 02:00:00+00:00,49.62,0.04962,EUR,MWH,2024-06-22 04:00:00+02:00
2024-06-22 03:00:00+00:00,46.47,0.04647,EUR,MWH,2024-06-22 05:00:00+02:00
2024-06-22 04:00:00+00:00,58.15,0.05815,EUR,MWH,2024-06-22 06:00:00+02:00
2024-06-22 05:00:00+00:00,48.71,0.04871,EUR,MWH,2024-06-22 07:00:00+02:00
2024-06-22 06:00:00+00:00,43.79,0.04379,EUR,MWH,2024-06-22 08:00:00+02:00
2024-06-22 07:00:00+00:00,34.65,0.03465,EUR,MWH,2024-06-22 09:00:00+02:00
2024-06-22 08:00:00+00:00,12.54,0.012539999999999999,EUR,MWH,2024-06-22 10:00:00+02:00
2024-06-22 09:00:00+00:00,3.59,0.00359,EUR,MWH,2024-06-22 11:00:00+02:00
2024-06-22 10:00:00+00:00,2.65,0.00265,EUR,MWH,2024-06-22 12:00:00+02:00
2024-06-22 11:00:00+00:00,0.03,2.9999999999999997e-05,EUR,MWH,2024-06-22 13:00:00+02:00
2024-06-22 12:00:00+00:00,-0.01,-1e-05,EUR,MWH,2024-06-22 14:00:00+02:00
2024-06-22 13:00:00+00:00,0.08,8e-05,EUR,MWH,2024-06-22 15:00:00+02:00
2024-06-22 14:00:00+00:00,4.51,0.00451,EUR,MWH,2024-06-22 16:00:00+02:00
2024-06-22 15:00:00+00:00,38.48,0.03848,EUR,MWH,2024-06-22 17:00:00+02:00
2024-06-22 16:00:00+00:00,75.3,0.07529999999999999,EUR,MWH,2024-06-22 18:00:00+02:00
2024-06-22 17:00:00+00:00,107.8,0.10779999999999999,EUR,MWH,2024-06-22 19:00:00+02:00
2024-06-22 18:00:00+00:00,122.36,0.12236,EUR,MWH,2024-06-22 20:00:00+02:00
2024-06-22 19:00:00+00:00,124.05,0.12405,EUR,MWH,2024-06-22 21:00:00+02:00
2024-06-22 20:00:00+00:00,111.25,0.11125,EUR,MWH,2024-06-22 22:00:00+02:00
2024-06-22 21:00:00+00:00,90.99,0.09099,EUR,MWH,2024-06-22 23:00:00+02:00
2024-06-22 22:00:00+00:00,98.06,0.09806000000000001,EUR,MWH,2024-06-23 00:00:00+02:00
2024-06-22 23:00:00+00:00,85.26,0.08526,EUR,MWH,2024-06-23 01:00:00+02:00
2024-06-23 00:00:00+00:00,84.96,0.08496,EUR,MWH,2024-06-23 02:00:00+02:00
2024-06-23 01:00:00+00:00,80.19,0.08019,EUR,MWH,2024-06-23 03:00:00+02:00
2024-06-23 02:00:00+00:00,78.3,0.0783,EUR,MWH,2024-06-23 04:00:00+02:00
2024-06-23 03:00:00+00:00,75.6,0.0756,EUR,MWH,2024-06-23 05:00:00+02:00
2024-06-23 04:00:00+00:00,71.45,0.07145,EUR,MWH,2024-06-23 06:00:00+02:00
2024-06-23 05:00:00+00:00,48.15,0.04815,EUR,MWH,2024-06-23 07:00:00+02:00
2024-06-23 06:00:00+00:00,17.97,0.01797,EUR,MWH,2024-06-23 08:00:00+02:00
2024-06-23 07:00:00+00:00,4.24,0.00424,EUR,MWH,2024-06-23 09:00:00+02:00
2024-06-23 08:00:00+00:00,0.0,0.0,EUR,MWH,2024-06-23 10:00:00+02:00
2024-06-23 09:00:00+00:00,-0.05,-5e-05,EUR,MWH,2024-06-23 11:00:00+02:00
2024-06-23 10:00:00+00:00,-0.1,-0.0001,EUR,MWH,2024-06-23 12:00:00+02:00
2024-06-23 11:00:00+00:00,-1.03,-0.00103,EUR,MWH,2024-06-23 13:00:00+02:00
2024-06-23 12:00:00+00:00,-2.21,-0.00221,EUR,MWH,2024-06-23 14:00:00+02:00
2024-06-23 13:00:00+00:00,-2.04,-0.00204,EUR,MWH,2024-06-23 15:00:00+02:00
2024-06-23 14:00:00+00:00,-0.23,-0.00023,EUR,MWH,2024-06-23 16:00:00+02:00
2024-06-23 15:00:00+00:00,18.97,0.018969999999999997,EUR,MWH,2024-06-23 17:00:00+02:00
2024-06-23 16:00:00+00:00,63.6,0.0636,EUR,MWH,2024-06-23 18:00:00+02:00
2024-06-23 17:00:00+00:00,91.72,0.09172,EUR,MWH,2024-06-23 19:00:00+02:00
2024-06-23 18:00:00+00:00,113.5,0.1135,EUR,MWH,2024-06-23 20:00:00+02:00
2024-06-23 19:00:00+00:00,125.01,0.12501,EUR,MWH,2024-06-23 21:00:00+02:00
2024-06-23 20:00:00+00:00,120.1,0.1201,EUR,MWH,2024-06-23 22:00:00+02:00
2024-06-23 21:00:00+00:00,99.9,0.0999,EUR,MWH,2024-06-23 23:00:00+02:00
2024-06-23 22:00:00+00:00,105.63,0.10563,EUR,MWH,2024-06-24 00:00:00+02:00
2024-06-23 23:00:00+00:00,95.1,0.09509999999999999,EUR,MWH,2024-06-24 01:00:00+02:00
2024-06-24 00:00:00+00:00,89.93,0.08993000000000001,EUR,MWH,2024-06-24 02:00:00+02:00
2024-06-24 01:00:00+00:00,84.9,0.0849,EUR,MWH,2024-06-24 03:00:00+02:00
2024-06-24 02:00:00+00:00,87.45,0.08745,EUR,MWH,2024-06-24 04:00:00+02:00
2024-06-24 03:00:00+00:00,98.71,0.09870999999999999,EUR,MWH,2024-06-24 05:00:00+02:00
2024-06-24 04:00:00+00:00,133.14,0.13313999999999998,EUR,MWH,2024-06-24 06:00:00+02:00
2024-06-24 05:00:00+00:00,129.35,0.12935,EUR,MWH,2024-06-24 07:00:00+02:00
2024-06-24 06:00:00+00:00,98.64,0.09864,EUR,MWH,2024-06-24 08:00:00+02:00
2024-06-24 07:00:00+00:00,75.6,0.0756,EUR,MWH,2024-06-24 09:00:00+02:00
2024-06-24 08:00:00+00:00,50.62,0.05062,EUR,MWH,2024-06-24 10:00:00+02:00
2024-06-24 09:00:00+00:00,34.3,0.0343,EUR,MWH,2024-06-24 11:00:00+02:00
2024-06-24 10:00:00+00:00,31.08,0.03108,EUR,MWH,2024-06-24 12:00:00+02:00
2024-06-24 11:00:00+00:00,27.54,0.02754,EUR,MWH,2024-06-24 13:00:00+02:00
2024-06-24 12:00:00+00:00,26.0,0.026,EUR,MWH,2024-06-24 14:00:00+02:00
2024-06-24 13:00:00+00:00,31.84,0.03184,EUR,MWH,2024-06-24 15:00:00+02:00
2024-06-24 14:00:00+00:00,62.23,0.062229999999999994,EUR,MWH,2024-06-24 16:00:00+02:00
2024-06-24 15:00:00+00:00,79.89,0.07989,EUR,MWH,2024-06-24 17:00:00+02:00
2024-06-24 16:00:00+00:00,93.1,0.09309999999999999,EUR,MWH,2024-06-24 18:00:00+02:00
2024-06-24 17:00:00+00:00,151.9,0.1519,EUR,MWH,2024-06-24 19:00:00+02:00
2024-06-24 18:00:00+00:00,203.34,0.20334,EUR,MWH,2024-06-24 20:00:00+02:00
2024-06-24 19:00:00+00:00,156.07,0.15607,EUR,MWH,2024-06-24 21:00:00+02:00
2024-06-24 20:00:00+00:00,117.4,0.1174,EUR,MWH,2024-06-24 22:00:00+02:00
2024-06-24 21:00:00+00:00,92.35,0.09234999999999999,EUR,MWH,2024-06-24 23:00:00+02:00
2024-06-24 22:00:00+00:00,88.8,0.0888,EUR,MWH,2024-06-25 00:00:00+02:00
2024-06-24 23:00:00+00:00,84.8,0.0848,EUR,MWH,2024-06-25 01:00:00+02:00
2024-06-25 00:00:00+00:00,84.78,0.08478,EUR,MWH,2024-06-25 02:00:00+02:00
2024-06-25 01:00:00+00:00,85.22,0.08522,EUR,MWH,2024-06-25 03:00:00+02:00
2024-06-25 02:00:00+00:00,85.5,0.0855,EUR,MWH,2024-06-25 04:00:00+02:00
2024-06-25 03:00:00+00:00,94.9,0.09490000000000001,EUR,MWH,2024-06-25 05:00:00+02:00
2024-06-25 04:00:00+00:00,114.8,0.1148,EUR,MWH,2024-06-25 06:00:00+02:00
2024-06-25 05:00:00+00:00,122.0,0.122,EUR,MWH,2024-06-25 07:00:00+02:00
2024-06-25 06:00:00+00:00,103.8,0.1038,EUR,MWH,2024-06-25 08:00:00+02:00
2024-06-25 07:00:00+00:00,74.64,0.07464,EUR,MWH,2024-06-25 09:00:00+02:00
2024-06-25 08:00:00+00:00,35.69,0.03569,EUR,MWH,2024-06-25 10:00:00+02:00
2024-06-25 09:00:00+00:00,11.8,0.011800000000000001,EUR,MWH,2024-06-25 11:00:00+02:00
2024-06-25 10:00:00+00:00,-9.1,-0.0091,EUR,MWH,2024-06-25 12:00:00+02:00
2024-06-25 11:00:00+00:00,-20.0,-0.02,EUR,MWH,2024-06-25 13:00:00+02:00
2024-06-25 12:00:00+00:00,-12.89,-0.01289,EUR,MWH,2024-06-25 14:00:00+02:00
2024-06-25 13:00:00+00:00,9.5,0.0095,EUR,MWH,2024-06-25 15:00:00+02:00
2024-06-25 14:00:00+00:00,25.0,0.025,EUR,MWH,2024-06-25 16:00:00+02:00
2024-06-25 15:00:00+00:00,62.9,0.0629,EUR,MWH,2024-06-25 17:00:00+02:00
2024-06-25 16:00:00+00:00,78.9,0.07890000000000001,EUR,MWH,2024-06-25 18:00:00+02:00
2024-06-25 17:00:00+00:00,107.74,0.10773999999999999,EUR,MWH,2024-06-25 19:00:00+02:00
2024-06-25 18:00:00+00:00,125.89,0.12589,EUR,MWH,2024-06-25 20:00:00+02:00
2024-06-25 19:00:00+00:00,122.09,0.12209,EUR,MWH,2024-06-25 21:00:00+02:00
2024-06-25 20:00:00+00:00,106.57,0.10657,EUR,MWH,2024-06-25 22:00:00+02:00
2024-06-25 21:00:00+00:00,89.95,0.08995,EUR,MWH,2024-06-25 23:00:00+02:00
2024-06-25 22:00:00+00:00,107.27,0.10726999999999999,EUR,MWH,2024-06-26 00:00:00+02:00
2024-06-25 23:00:00+00:00,99.91,0.09991,EUR,MWH,2024-06-26 01:00:00+02:00
2024-06-26 00:00:00+00:00,95.32,0.09531999999999999,EUR,MWH,2024-06-26 02:00:00+02:00
2024-06-26 01:00:00+00:00,95.46,0.09545999999999999,EUR,MWH,2024-06-26 03:00:00+02:00
2024-06-26 02:00:00+00:00,91.69,0.09169,EUR,MWH,2024-06-26 04:00:00+02:00
2024-06-26 03:00:00+00:00,97.05,0.09705,EUR,MWH,2024-06-26 05:00:00+02:00
2024-06-26 04:00:00+00:00,108.74,0.10873999999999999,EUR,MWH,2024-06-26 06:00:00+02:00
2024-06-26 05:00:00+00:00,130.0,0.13,EUR,MWH,2024-06-26 07:00:00+02:00
2024-06-26 06:00:00+00:00,121.1,0.1211,EUR,MWH,2024-06-26 08:00:00+02:00
2024-06-26 07:00:00+00:00,101.76,0.10176,EUR,MWH,2024-06-26 09:00:00+02:00
2024-06-26 08:00:00+00:00,89.88,0.08988,EUR,MWH,2024-06-26 10:00:00+02:00
2024-06-26 09:00:00+00:00,84.17,0.08417,EUR,MWH,2024-06-26 11:00:00+02:00
2024-06-26 10:00:00+00:00,78.64,0.07864,EUR,MWH,2024-06-26 12:00:00+02:00
2024-06-26 11:00:00+00:00,76.54,0.07654000000000001,EUR,MWH,2024-06-26 13:00:00+02:00
2024-06-26 12:00:00+00:00,80.0,0.08,EUR,MWH,2024-06-26 14:00:00+02:00
2024-06-26 13:00:00+00:00,90.49,0.09049,EUR,MWH,2024-06-26 15:00:00+02:00
2024-06-26 14:00:00+00:00,99.91,0.09991,EUR,MWH,2024-06-26 16:00:00+02:00
2024-06-26 15:00:00+00:00,105.86,0.10586,EUR,MWH,2024-06-26 17:00:00+02:00
2024-06-26 16:00:00+00:00,107.31,0.10731,EUR,MWH,2024-06-26 18:00:00+02:00
2024-06-26 17:00:00+00:00,134.26,0.13426,EUR,MWH,2024-06-26 19:00:00+02:00
2024-06-26 18:00:00+00:00,144.06,0.14406,EUR,MWH,2024-06-26 20:00:00+02:00
2024-06-26 19:00:00+00:00,130.48,0.13047999999999998,EUR,MWH,2024-06-26 21:00:00+02:00
2024-06-26 20:00:00+00:00,117.48,0.11748,EUR,MWH,2024-06-26 22:00:00+02:00
2024-06-26 21:00:00+00:00,110.0,0.11,EUR,MWH,2024-06-26 23:00:00+02:00
2024-06-26 22:00:00+00:00,96.0,0.096,EUR,MWH,2024-06-27 00:00:00+02:00
2024-06-26 23:00:00+00:00,86.91,0.08691,EUR,MWH,2024-06-27 01:00:00+02:00
2024-06-27 00:00:00+00:00,80.5,0.0805,EUR,MWH,2024-06-27 02:00:00+02:00
2024-06-27 01:00:00+00:00,82.84,0.08284,EUR,MWH,2024-06-27 03:00:00+02:00
2024-06-27 02:00:00+00:00,78.0,0.078,EUR,MWH,2024-06-27 04:00:00+02:00
2024-06-27 03:00:00+00:00,83.24,0.08324,EUR,MWH,2024-06-27 05:00:00+02:00
2024-06-27 04:00:00+00:00,114.0,0.114,EUR,MWH,2024-06-27 06:00:00+02:00
2024-06-27 05:00:00+00:00,124.01,0.12401000000000001,EUR,MWH,2024-06-27 07:00:00+02:00
2024-06-27 06:00:00+00:00,115.0,0.115,EUR,MWH,2024-06-27 08:00:00+02:00
2024-06-27 07:00:00+00:00,88.88,0.08888,EUR,MWH,2024-06-27 09:00:00+02:00
2024-06-27 08:00:00+00:00,67.08,0.06708,EUR,MWH,2024-06-27 10:00:00+02:00
2024-06-27 09:00:00+00:00,49.61,0.04961,EUR,MWH,2024-06-27 11:00:00+02:00
2024-06-27 10:00:00+00:00,25.0,0.025,EUR,MWH,2024-06-27 12:00:00+02:00
2024-06-27 11:00:00+00:00,0.0,0.0,EUR,MWH,2024-06-27 13:00:00+02:00
2024-06-27 12:00:00+00:00,-0.07,-7.000000000000001e-05,EUR,MWH,2024-06-27 14:00:00+02:00
2024-06-27 13:00:00+00:00,0.0,0.0,EUR,MWH,2024-06-27 15:00:00+02:00
2024-06-27 14:00:00+00:00,19.52,0.01952,EUR,MWH,2024-06-27 16:00:00+02:00
2024-06-27 15:00:00+00:00,45.44,0.045439999999999994,EUR,MWH,2024-06-27 17:00:00+02:00
2024-06-27 16:00:00+00:00,70.73,0.07073,EUR,MWH,2024-06-27 18:00:00+02:00
2024-06-27 17:00:00+00:00,99.0,0.099,EUR,MWH,2024-06-27 19:00:00+02:00
2024-06-27 18:00:00+00:00,132.0,0.132,EUR,MWH,2024-06-27 20:00:00+02:00
2024-06-27 19:00:00+00:00,125.0,0.125,EUR,MWH,2024-06-27 21:00:00+02:00
2024-06-27 20:00:00+00:00,106.9,0.10690000000000001,EUR,MWH,2024-06-27 22:00:00+02:00
2024-06-27 21:00:00+00:00,99.48,0.09948,EUR,MWH,2024-06-27 23:00:00+02:00
2024-06-27 22:00:00+00:00,90.71,0.09071,EUR,MWH,2024-06-28 00:00:00+02:00
2024-06-27 23:00:00+00:00,89.91,0.08990999999999999,EUR,MWH,2024-06-28 01:00:00+02:00
2024-06-28 00:00:00+00:00,80.45,0.08045000000000001,EUR,MWH,2024-06-28 02:00:00+02:00
2024-06-28 01:00:00+00:00,74.77,0.07476999999999999,EUR,MWH,2024-06-28 03:00:00+02:00
2024-06-28 02:00:00+00:00,78.3,0.0783,EUR,MWH,2024-06-28 04:00:00+02:00
2024-06-28 03:00:00+00:00,84.9,0.0849,EUR,MWH,2024-06-28 05:00:00+02:00
2024-06-28 04:00:00+00:00,110.75,0.11075,EUR,MWH,2024-06-28 06:00:00+02:00
2024-06-28 05:00:00+00:00,90.92,0.09092,EUR,MWH,2024-06-28 07:00:00+02:00
2024-06-28 06:00:00+00:00,75.57,0.07557,EUR,MWH,2024-06-28 08:00:00+02:00
2024-06-28 07:00:00+00:00,25.8,0.0258,EUR,MWH,2024-06-28 09:00:00+02:00
2024-06-28 08:00:00+00:00,0.0,0.0,EUR,MWH,2024-06-28 10:00:00+02:00
2024-06-28 09:00:00+00:00,-10.06,-0.010060000000000001,EUR,MWH,2024-06-28 11:00:00+02:00
2024-06-28 10:00:00+00:00,-20.0,-0.02,EUR,MWH,2024-06-28 12:00:00+02:00
2024-06-28 11:00:00+00:00,-30.0,-0.03,EUR,MWH,2024-06-28 13:00:00+02:00
2024-06-28 12:00:00+00:00,-30.0,-0.03,EUR,MWH,2024-06-28 14:00:00+02:00
2024-06-28 13:00:00+00:00,-15.1,-0.015099999999999999,EUR,MWH,2024-06-28 15:00:00+02:00
2024-06-28 14:00:00+00:00,-7.92,-0.00792,EUR,MWH,2024-06-28 16:00:00+02:00
2024-06-28 15:00:00+00:00,1.0,0.001,EUR,MWH,2024-06-28 17:00:00+02:00
2024-06-28 16:00:00+00:00,45.0,0.045,EUR,MWH,2024-06-28 18:00:00+02:00
2024-06-28 17:00:00+00:00,87.02,0.08702,EUR,MWH,2024-06-28 19:00:00+02:00
2024-06-28 18:00:00+00:00,110.13,0.11012999999999999,EUR,MWH,2024-06-28 20:00:00+02:00
2024-06-28 19:00:00+00:00,137.48,0.13748,EUR,MWH,2024-06-28 21:00:00+02:00
2024-06-28 20:00:00+00:00,126.2,0.1262,EUR,MWH,2024-06-28 22:00:00+02:00
2024-06-28 21:00:00+00:00,108.85,0.10884999999999999,EUR,MWH,2024-06-28 23:00:00+02:00
2024-06-28 22:00:00+00:00,110.71,0.11070999999999999,EUR,MWH,2024-06-29 00:00:00+02:00
2024-06-28 23:00:00+00:00,108.29,0.10829000000000001,EUR,MWH,2024-06-29 01:00:00+02:00
2024-06-29 00:00:00+00:00,107.95,0.10795,EUR,MWH,2024-06-29 02:00:00+02:00
2024-06-29 01:00:00+00:00,107.19,0.10719,EUR,MWH,2024-06-29 03:00:00+02:00
2024-06-29 02:00:00+00:00,105.34,0.10534,EUR,MWH,2024-06-29 04:00:00+02:00
2024-06-29 03:00:00+00:00,102.13,0.10213,EUR,MWH,2024-06-29 05:00:00+02:00
2024-06-29 04:00:00+00:00,94.97,0.09497,EUR,MWH,2024-06-29 06:00:00+02:00
2024-06-29 05:00:00+00:00,82.2,0.08220000000000001,EUR,MWH,2024-06-29 07:00:00+02:00
2024-06-29 06:00:00+00:00,65.86,0.06586,EUR,MWH,2024-06-29 08:00:00+02:00
2024-06-29 07:00:00+00:00,29.58,0.02958,EUR,MWH,2024-06-29 09:00:00+02:00
2024-06-29 08:00:00+00:00,5.04,0.00504,EUR,MWH,2024-06-29 10:00:00+02:00
2024-06-29 09:00:00+00:00,0.04,4e-05,EUR,MWH,2024-06-29 11:00:00+02:00
2024-06-29 10:00:00+00:00,-0.01,-1e-05,EUR,MWH,2024-06-29 12:00:00+02:00
2024-06-29 11:00:00+00:00,-0.24,-0.00023999999999999998,EUR,MWH,2024-06-29 13:00:00+02:00
2024-06-29 12:00:00+00:00,-0.08,-8e-05,EUR,MWH,2024-06-29 14:00:00+02:00
2024-06-29 13:00:00+00:00,1.36,0.00136,EUR,MWH,2024-06-29 15:00:00+02:00
2024-06-29 14:00:00+00:00,12.1,0.0121,EUR,MWH,2024-06-29 16:00:00+02:00
2024-06-29 15:00:00+00:00,68.34,0.06834,EUR,MWH,2024-06-29 17:00:00+02:00
2024-06-29 16:00:00+00:00,103.25,0.10325,EUR,MWH,2024-06-29 18:00:00+02:00
2024-06-29 17:00:00+00:00,126.93,0.12693000000000002,EUR,MWH,2024-06-29 19:00:00+02:00
2024-06-29 18:00:00+00:00,139.0,0.139,EUR,MWH,2024-06-29 20:00:00+02:00
2024-06-29 19:00:00+00:00,113.5,0.1135,EUR,MWH,2024-06-29 21:00:00+02:00
2024-06-29 20:00:00+00:00,100.1,0.1001,EUR,MWH,2024-06-29 22:00:00+02:00
2024-06-29 21:00:00+00:00,93.81,0.09381,EUR,MWH,2024-06-29 23:00:00+02:00
2024-06-29 22:00:00+00:00,80.7,0.08070000000000001,EUR,MWH,2024-06-30 00:00:00+02:00
2024-06-29 23:00:00+00:00,83.0,0.083,EUR,MWH,2024-06-30 01:00:00+02:00
2024-06-30 00:00:00+00:00,75.3,0.07529999999999999,EUR,MWH,2024-06-30 02:00:00+02:00
2024-06-30 01:00:00+00:00,67.05,0.06705,EUR,MWH,2024-06-30 03:00:00+02:00
2024-06-30 02:00:00+00:00,64.36,0.06436,EUR,MWH,2024-06-30 04:00:00+02:00
2024-06-30 03:00:00+00:00,51.39,0.05139,EUR,MWH,2024-06-30 05:00:00+02:00
2024-06-30 04:00:00+00:00,51.56,0.05156,EUR,MWH,2024-06-30 06:00:00+02:00
2024-06-30 05:00:00+00:00,20.42,0.02042,EUR,MWH,2024-06-30 07:00:00+02:00
2024-06-30 06:00:00+00:00,6.83,0.00683,EUR,MWH,2024-06-30 08:00:00+02:00
2024-06-30 07:00:00+00:00,0.82,0.00082,EUR,MWH,2024-06-30 09:00:00+02:00
2024-06-30 08:00:00+00:00,0.0,0.0,EUR,MWH,2024-06-30 10:00:00+02:00
2024-06-30 09:00:00+00:00,0.0,0.0,EUR,MWH,2024-06-30 11:00:00+02:00
2024-06-30 10:00:00+00:00,-0.02,-2e-05,EUR,MWH,2024-06-30 12:00:00+02:00
2024-06-30 11:00:00+00:00,-1.51,-0.00151,EUR,MWH,2024-06-30 13:00:00+02:00
2024-06-30 12:00:00+00:00,-1.09,-0.00109,EUR,MWH,2024-06-30 14:00:00+02:00
2024-06-30 13:00:00+00:00,0.0,0.0,EUR,MWH,2024-06-30 15:00:00+02:00
2024-06-30 14:00:00+00:00,0.92,0.00092,EUR,MWH,2024-06-30 16:00:00+02:00
2024-06-30 15:00:00+00:00,30.92,0.030920000000000003,EUR,MWH,2024-06-30 17:00:00+02:00
2024-06-30 16:00:00+00:00,75.75,0.07575,EUR,MWH,2024-06-30 18:00:00+02:00
2024-06-30 17:00:00+00:00,87.26,0.08726,EUR,MWH,2024-06-30 19:00:00+02:00
2024-06-30 18:00:00+00:00,99.9,0.0999,EUR,MWH,2024-06-30 20:00:00+02:00
2024-06-30 19:00:00+00:00,104.0,0.104,EUR,MWH,2024-06-30 21:00:00+02:00
2024-06-30 20:00:00+00:00,107.28,0.10728,EUR,MWH,2024-06-30 22:00:00+02:00
2024-06-30 21:00:00+00:00,93.2,0.0932,EUR,MWH,2024-06-30 23:00:00+02:00
2024-06-30 22:00:00+00:00,94.73,0.09473000000000001,EUR,MWH,2024-07-01 00:00:00+02:00
2024-06-30 23:00:00+00:00,85.7,0.0857,EUR,MWH,2024-07-01 01:00:00+02:00
2024-07-01 00:00:00+00:00,78.19,0.07819,EUR,MWH,2024-07-01 02:00:00+02:00
2024-07-01 01:00:00+00:00,78.01,0.07801000000000001,EUR,MWH,2024-07-01 03:00:00+02:00
2024-07-01 02:00:00+00:00,79.04,0.07904000000000001,EUR,MWH,2024-07-01 04:00:00+02:00
2024-07-01 03:00:00+00:00,80.23,0.08023000000000001,EUR,MWH,2024-07-01 05:00:00+02:00
2024-07-01 04:00:00+00:00,121.66,0.12165999999999999,EUR,MWH,2024-07-01 06:00:00+02:00
2024-07-01 05:00:00+00:00,136.51,0.13651,EUR,MWH,2024-07-01 07:00:00+02:00
2024-07-01 06:00:00+00:00,132.4,0.13240000000000002,EUR,MWH,2024-07-01 08:00:00+02:00
2024-07-01 07:00:00+00:00,109.6,0.10959999999999999,EUR,MWH,2024-07-01 09:00:00+02:00
2024-07-01 08:00:00+00:00,100.6,0.1006,EUR,MWH,2024-07-01 10:00:00+02:00
2024-07-01 09:00:00+00:00,86.09,0.08609,EUR,MWH,2024-07-01 11:00:00+02:00
2024-07-01 10:00:00+00:00,73.79,0.07379000000000001,EUR,MWH,2024-07-01 12:00:00+02:00
2024-07-01 11:00:00+00:00,66.63,0.06663,EUR,MWH,2024-07-01 13:00:00+02:00
2024-07-01 12:00:00+00:00,37.74,0.03774,EUR,MWH,2024-07-01 14:00:00+02:00
2024-07-01 13:00:00+00:00,29.46,0.02946,EUR,MWH,2024-07-01 15:00:00+02:00
2024-07-01 14:00:00+00:00,31.06,0.031059999999999997,EUR,MWH,2024-07-01 16:00:00+02:00
2024-07-01 15:00:00+00:00,55.0,0.055,EUR,MWH,2024-07-01 17:00:00+02:00
2024-07-01 16:00:00+00:00,71.91,0.07191,EUR,MWH,2024-07-01 18:00:00+02:00
2024-07-01 17:00:00+00:00,98.72,0.09872,EUR,MWH,2024-07-01 19:00:00+02:00
2024-07-01 18:00:00+00:00,162.52,0.16252,EUR,MWH,2024-07-01 20:00:00+02:00
2024-07-01 19:00:00+00:00,126.36,0.12636,EUR,MWH,2024-07-01 21:00:00+02:00
2024-07-01 20:00:00+00:00,108.2,0.1082,EUR,MWH,2024-07-01 22:00:00+02:00
2024-07-01 21:00:00+00:00,87.65,0.08765,EUR,MWH,2024-07-01 23:00:00+02:00
2024-07-01 22:00:00+00:00,83.0,0.083,EUR,MWH,2024-07-02 00:00:00+02:00
2024-07-01 23:00:00+00:00,76.36,0.07636,EUR,MWH,2024-07-02 01:00:00+02:00
2024-07-02 00:00:00+00:00,76.38,0.07637999999999999,EUR,MWH,2024-07-02 02:00:00+02:00
2024-07-02 01:00:00+00:00,75.74,0.07574,EUR,MWH,2024-07-02 03:00:00+02:00
2024-07-02 02:00:00+00:00,76.37,0.07637000000000001,EUR,MWH,2024-07-02 04:00:00+02:00
2024-07-02 03:00:00+00:00,77.09,0.07709,EUR,MWH,2024-07-02 05:00:00+02:00
2024-07-02 04:00:00+00:00,91.6,0.0916,EUR,MWH,2024-07-02 06:00:00+02:00
2024-07-02 05:00:00+00:00,98.23,0.09823,EUR,MWH,2024-07-02 07:00:00+02:00
2024-07-02 06:00:00+00:00,102.84,0.10284,EUR,MWH,2024-07-02 08:00:00+02:00
2024-07-02 07:00:00+00:00,100.0,0.1,EUR,MWH,2024-07-02 09:00:00+02:00
2024-07-02 08:00:00+00:00,87.81,0.08781,EUR,MWH,2024-07-02 10:00:00+02:00
2024-07-02 09:00:00+00:00,71.0,0.071,EUR,MWH,2024-07-02 11:00:00+02:00
2024-07-02 10:00:00+00:00,63.75,0.06375,EUR,MWH,2024-07-02 12:00:00+02:00
2024-07-02 11:00:00+00:00,60.36,0.06036,EUR,MWH,2024-07-02 13:00:00+02:00
2024-07-02 12:00:00+00:00,52.32,0.05232,EUR,MWH,2024-07-02 14:00:00+02:00
2024-07-02 13:00:00+00:00,50.72,0.05072,EUR,MWH,2024-07-02 15:00:00+02:00
2024-07-02 14:00:00+00:00,62.7,0.0627,EUR,MWH,2024-07-02 16:00:00+02:00
2024-07-02 15:00:00+00:00,64.84,0.06484000000000001,EUR,MWH,2024-07-02 17:00:00+02:00
2024-07-02 16:00:00+00:00,78.16,0.07816,EUR,MWH,2024-07-02 18:00:00+02:00
2024-07-02 17:00:00+00:00,99.95,0.09995,EUR,MWH,2024-07-02 19:00:00+02:00
2024-07-02 18:00:00+00:00,111.45,0.11145000000000001,EUR,MWH,2024-07-02 20:00:00+02:00
2024-07-02 19:00:00+00:00,110.25,0.11025,EUR,MWH,2024-07-02 21:00:00+02:00
2024-07-02 20:00:00+00:00,108.94,0.10894,EUR,MWH,2024-07-02 22:00:00+02:00
